"State","Region","Listed Water ID","Listed Water Name","Cycle","Water Type Group","Map 303(d)","Report 303(d)","TMDL Report","Miles 303(d)","Current TMDL ID","TMDL Development Status","Acres 303(d)","IR Flag"
"TX","6","TX-2109_01","Leona River","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-2109_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2109_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1213_01","Little River","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1213_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1213_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0828A_01","Village Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0828A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0828A_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1421_08","Concho River","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1421_08'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1421_08','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1242I_01","Campbells Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1242I_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1242I_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1110_01","Oyster Creek Above Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1110_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1110_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2425B_02","Jarbo Bayou (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-2425B_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2425B_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0307_04","Cooper Lake","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0307_04'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0307_04','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1212_03","Somerville Lake","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-1212_03'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1212_03','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0401_02","Caddo Lake","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0401_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0401_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0702_01","Intracoastal Waterway Tidal","2012","STREAM/CREEK/RIVER","No Mapping Data","<a href=""JavaScript:newWindow=report303d('TX-0702_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0501_03","Sabine River Tidal","2012","STREAM/CREEK/RIVER","No Mapping Data","<a href=""JavaScript:newWindow=report303d('TX-0501_03','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2424D_02","Offatts Bayou (unclassified water body)","2012","BAY/ESTUARY","<a href=""JavaScript:newWindow=map303d('TX-2424D_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2424D_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2453A_01","Garcitas Creek Tidal (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-2453A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2453A_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0805_06","Upper Trinity River","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0805_06'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0805_06','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-0805_06'); newWindow.focus()"">TMDL Reports</a>","-","40797","TMDL needed","-","Y"
"TX","6","TX-1255A_01","Goose Branch (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1255A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1255A_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1255A_01'); newWindow.focus()"">TMDL Reports</a>","-","9682","TMDL needed","-","Y"
"TX","6","TX-1246E_01","Wasp Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","No Mapping Data","<a href=""JavaScript:newWindow=report303d('TX-1246E_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1429C_01","Waller Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1429C_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1429C_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1429C_01'); newWindow.focus()"">TMDL Reports</a>","-","63980","TMDL completed","-","Y"
"TX","6","TX-2427_01","San Jacinto Bay","2012","BAY/ESTUARY","<a href=""JavaScript:newWindow=map303d('TX-2427_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2427_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-2427_01'); newWindow.focus()"">TMDL Reports</a>","-","9513","TMDL needed","-","Y"
"TX","6","TX-1208_02","Brazos River Above Possum Kingdom Lake","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1208_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1208_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2302_01","Rio Grande Below Falcon Reservoir","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-2302_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2302_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0504_05","Toledo Bend Reservoir","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0504_05'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0504_05','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0604D_01","Piney Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0604D_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0604D_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0211_02","Little Wichita River","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0211_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0211_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0611B_01","La Nana Bayou (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0611B_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0611B_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1226M_01","Little Green Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1226M_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1226M_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0604_03","Neches River Below Lake Palestine","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0604_03'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0604_03','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0841S_01","Vilbig Lakes (unclassified water body)","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0841S_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0841S_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-0841S_01'); newWindow.focus()"">TMDL Reports</a>","-","67101","TMDL completed","-","Y"
"TX","6","TX-1006_05","Houston Ship Channel Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1006_05'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1006_05','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1006_05'); newWindow.focus()"">TMDL Reports</a>","-","39288","TMDL completed","-","Y"
"TX","6","TX-1013A_01","Little White Oak Bayou (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1013A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1013A_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1013A_01'); newWindow.focus()"">TMDL Reports</a>","-","36179","TMDL completed","-","Y"
"TX","6","TX-1102_04","Clear Creek Above Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1102_04'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1102_04','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1102_04'); newWindow.focus()"">TMDL Reports</a>","-","35936","TMDL completed","-","Y"
"TX","6","TX-1113D_01","Willow Springs Bayou (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1113D_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1113D_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1113D_01'); newWindow.focus()"">TMDL Reports</a>","-","65200","TMDL completed","-","Y"
"TX","6","TX-1911D_01","San Pedro Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1911D_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1911D_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1911D_01'); newWindow.focus()"">TMDL Reports</a>","-","66393","TMDL completed","-","Y"
"TX","6","TX-2426_01","Tabbs Bay","2012","BAY/ESTUARY","<a href=""JavaScript:newWindow=map303d('TX-2426_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2426_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-2426_01'); newWindow.focus()"">TMDL Reports</a>","-","9513","TMDL needed","-","Y"
"TX","6","TX-0407_02","James' Bayou","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0407_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0407_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0612_01","Attoyac Bayou","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0612_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0612_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0605_03","Lake Palestine","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0605_03'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0605_03','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2432C_01","Halls Bayou Tidal (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-2432C_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2432C_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0602_03","Neches River Below B. A. Steinhagen Lake","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0602_03'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0602_03','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2422D_01","Double Bayou East Fork (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-2422D_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2422D_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0504_07","Toledo Bend Reservoir","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-0504_07'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0504_07','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0501_02","Sabine River Tidal","2012","STREAM/CREEK/RIVER","No Mapping Data","<a href=""JavaScript:newWindow=report303d('TX-0501_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2304_03","Rio Grande Below Amistad Reservoir","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-2304_03'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2304_03','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1811A_01","Dry Comal Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1811A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1811A_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0611A_01","East Fork Angelina River (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0611A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0611A_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1805_02","Canyon Lake","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-1805_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1805_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1814_04","Upper San Marcos River","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1814_04'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1814_04','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2302A_01","Arroyo Los Olmos (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-2302A_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2302A_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1226_02","North Bosque River","2012","STREAM/CREEK/RIVER","No Mapping Data","<a href=""JavaScript:newWindow=report303d('TX-1226_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1242C_02","Still Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1242C_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1242C_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1226_04","North Bosque River","2012","STREAM/CREEK/RIVER","No Mapping Data","<a href=""JavaScript:newWindow=report303d('TX-1226_04','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-1806D_01","Quinlan Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1806D_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1806D_01','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-2103_02","Lake Corpus Christi","2012","LAKE/RESERVOIR/POND","<a href=""JavaScript:newWindow=map303d('TX-2103_02'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-2103_02','2012'); newWindow.focus()"">303(d) Report</a>","&nbsp;","-","-","TMDL needed","-","Y"
"TX","6","TX-0841U_01","West Irving Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-0841U_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-0841U_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-0841U_01'); newWindow.focus()"">TMDL Reports</a>","-","67101","TMDL completed","-","Y"
"TX","6","TX-1001_01","San Jacinto River Tidal","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1001_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1001_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1001_01'); newWindow.focus()"">TMDL Reports</a>","-","9513","TMDL needed","-","Y"
"TX","6","TX-1011_01","Peach Creek","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1011_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1011_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1011_01'); newWindow.focus()"">TMDL Reports</a>","-","59081","TMDL completed","-","Y"
"TX","6","TX-1255F_01","Unnamed Tributary of Scarborough Creek (unclassified water body)","2012","STREAM/CREEK/RIVER","<a href=""JavaScript:newWindow=map303d('TX-1255F_01'); newWindow.focus()"">Map Impaired Water</a>","<a href=""JavaScript:newWindow=report303d('TX-1255F_01','2012'); newWindow.focus()"">303(d) Report</a>","<a href=""JavaScript:newWindow=TMDLList('TX-1255F_01'); newWindow.focus()"">TMDL Reports</a>","-","9682","TMDL needed","-","Y"
